"";"COD_CLIENTE";"CAT_EDAD";"ESTADO_CIVIL";"NIVEL_ESTUDIOS";"RANGO_INGRESOS";"SEXO";"probabilidad";"potencial"
"10788";"CLI0016678065";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,0798526835562102;0
"10789";"CLI0044132710";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,556289875840595;0
"10790";"CLI0046649447";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197511856002439;0
"10791";"CLI0010529503";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,43684584365207;0
"10792";"CLI0016120452";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,301787286134449;0
"10793";"CLI0029286029";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127744040952476;0
"10794";"CLI0045873537";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"10795";"CLI0020115298";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,43684584365207;0
"10796";"CLI0021501073";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";"HOMBRE";0,0796134226998306;0
"10797";"CLI0042151594";"2_MINUS30";"CASADO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,358656081871689;0
"10798";"CLI0032980897";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"10799";"CLI0076409528";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE";0,115226869500755;0
"10800";"CLI0042986679";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"10801";"CLI0041877759";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307472585614991;0
"10802";"CLI0073854592";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";"HOMBRE";0,12869578116953;0
"10803";"DR_00029285476";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197573387060294;0
"10804";"CLI0026677704";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,301787286134449;0
"10805";"CLI0044012119";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"10806";"CLI0041160448";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,427170231874375;0
"10807";"CLI0006762899";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,253651790432878;0
"10808";"CLI0040930318";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"10809";"CLI0040874024";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,556289875840595;0
"10810";"CLI0018161217";"3_30_40";"CASADO";"SECUNDARIA";">=2000";"MUJER";0,835432368456199;1
"10811";"CLI0044832370";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,204449460627603;0
"10812";"CLI0043396438";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"10813";"CLI0045568241";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"10814";"CLI0004064727";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,253651790432878;0
"10815";"CLI0043091149";"2_MINUS30";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,079824167618976;0
"10816";"CLI0041756998";"2_MINUS30";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,079824167618976;0
"10817";"CLI0016665272";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"HOMBRE";0,078516554738811;0
"10818";"CLI0072283021";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE";0,143239269744301;0
"10819";"CLI0042834670";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"10820";"CLI0070681647";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307472585614991;0
"10821";"CLI0046039992";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,301705502412516;0
"10822";"CLI0008879011";"4_PLUS40";"CASADO";"UNIVERSIDAD";">=2000";"MUJER";0,256514211001729;0
"10823";"CLI0047963487";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"10824";"CLI0009758482";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";"HOMBRE";0,0796134226998306;0
"10825";"CLI0047042373";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307472585614991;0
"10826";"CLI0028303541";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,43684584365207;0
"10827";"CLI0042705695";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"10828";"CLI0022275764";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127744040952476;0
"10829";"CLI0000051811";"4_PLUS40";"CASADO";"PRIMARIA";"<600";"MUJER";0,370818693767845;0
"10830";"CLI0042300121";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,204449460627603;0
"10831";"CLI0040847248";"3_30_40";"SOLTERO";"PRIMARIA";"<600";"MUJER";0,569111146384486;0
"10832";"CLI0043716242";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"10833";"CLI0016726281";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"HOMBRE";0,302583193869692;0
"10834";"CLI0070019138";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"10835";"CLI0040167849";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,566926680557411;0
"10836";"CLI0048302251";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE";0,143239269744301;0
"10837";"CLI0076783194";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE";0,143239269744301;0
"10838";"CLI0025494770";"4_PLUS40";"CASADO";"PRIMARIA";"<600";"HOMBRE";0,251348129399866;0
"10839";"CLI0043280052";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"10840";"CLI0040374844";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,556289875840595;0
"10841";"CLI0006970464";"4_PLUS40";"SOLTERO";"SIN_ESTUDIOS";"[1000-2000>";"HOMBRE";0,141052081395468;0
"10842";"CLI0042208094";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"10843";"CLI0015448529";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,362971812058529;0
"10844";"CLI0017916597";"4_PLUS40";"SOLTERO";"PRIMARIA";"[1000-2000>";"MUJER";0,20154749468729;0
"10845";"CLI0046487297";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"10846";"CLI0040240510";"3_30_40";"SOLTERO";"PRIMARIA";"[1000-2000>";"MUJER";0,562422108430558;0
"10847";"CLI0070327252";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE";0,115226869500755;0
"10848";"CLI0044246576";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"10849";"CLI0008183223";"4_PLUS40";"CASADO";"SECUNDARIA";">=2000";"HOMBRE";0,362218184289047;0
"10850";"CLI0070525771";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"<600";"HOMBRE";0,116137603437104;0
"10851";"CLI0000242939";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,204512602166266;0
"10852";"CLI0018185983";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"10853";"CLI0048080389";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"MUJER";0,186077881951427;0
"10854";"CLI0044325321";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307472585614991;0
"10855";"CLI0021273803";"4_PLUS40";"SOLTERO";"PRIMARIA";"<600";"HOMBRE";0,128739313139032;0
"10856";"CLI0000001983";"4_PLUS40";"SOLTERO";"SIN_ESTUDIOS";"<600";"MUJER";0,228531370061312;0
"10857";"CLI0016705307";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";"MUJER";0,131829105834606;0
"10858";"CLI0070065685";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"10859";"CLI0040615551";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,427170231874375;0
"10860";"CLI0072720430";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";"HOMBRE";0,12869578116953;0
"10861";"CLI0016669954";"4_PLUS40";"SOLTERO";"SIN_ESTUDIOS";"<600";"HOMBRE";0,144383236083236;0
"10862";"CLI0018006924";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,301787286134449;0
"10863";"CLI0032919157";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197573387060294;0
"10864";"CLI0041894500";"3_30_40";"SOLTERO";"PRIMARIA";"<600";"HOMBRE";0,429350068019565;0
"10865";"CLI0032839852";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"10866";"CLI0029646236";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"10867";"CLI0017840437";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,164704342402016;0
"10868";"CLI0080034256";"4_PLUS40";"SOLTERO";"PRIMARIA";"[1000-2000>";"MUJER";0,20154749468729;0
"10869";"CLI0028296217";"3_30_40";"SOLTERO";"UNIVERSIDAD";"<600";"MUJER";0,439037211878052;0
"10870";"CLI0016442594";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,132202749453623;0
"10871";"CLI0007299131";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,362971812058529;0
"10872";"CLI0047174475";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197511856002439;0
"10873";"CLI0070356555";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,204449460627603;0
"10874";"CLI0045528963";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"10875";"CLI0045102455";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"10876";"CLI0007153575";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197573387060294;0
"10877";"CLI0017624563";"3_30_40";"CASADO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,501003650836339;0
"10878";"CLI0042856761";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,301705502412516;0
"10879";"CLI0042088134";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"10880";"CLI0042766686";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"10881";"CLI0041945382";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307472585614991;0
"10882";"CLI0032977300";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"10883";"CLI0044087710";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"10884";"CLI0016514264";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,0798526835562102;0
"10885";"CLI0041229572";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"10886";"CLI0015355169";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,132202749453623;0
"10887";"CLI0047330310";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"10888";"CLI0016716803";"4_PLUS40";"SOLTERO";"PRIMARIA";"<600";"HOMBRE";0,128739313139032;0
"10889";"CLI0000041676";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"10890";"CLI0041332418";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,687583697827681;0
"10891";"DR_00032875225";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"HOMBRE";0,078516554738811;0
"10892";"CLI0041773694";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,43684584365207;0
"10893";"CLI0009987372";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"10894";"CLI0015720949";"3_30_40";"CASADO";"SECUNDARIA";">=2000";"MUJER";0,835432368456199;1
"10895";"CLI0047972312";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE";0,115226869500755;0
"10896";"CLI0047138600";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"10897";"CLI0043855250";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197511856002439;0
"10898";"CLI0016456740";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,0798526835562102;0
"10899";"CLI0020721993";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,432343014466685;0
"10900";"CLI0025509856";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"HOMBRE";0,078516554738811;0
"10901";"CLI0048298385";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE";0,115226869500755;0
"10902";"CLI0016671392";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"<600";"MUJER";0,133227454166587;0
"10903";"CLI0045860511";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"10904";"CLI0047452225";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"10905";"CLI0042048263";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"10906";"CLI0044828429";"2_MINUS30";"CASADO";"SECUNDARIA";"[600-1000>";"MUJER";0,499963008541907;0
"10907";"CLI0045154324";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127700796197785;0
"10908";"CLI0000487883";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,13011454106374;0
"10909";"CLI0041574109";"3_30_40";"SOLTERO";"PRIMARIA";"[1000-2000>";"MUJER";0,562422108430558;0
"10910";"CLI0048159464";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";"MUJER";0,205901283261083;0
"10911";"CLI0032803535";"4_PLUS40";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201925577132251;0
"10912";"CLI0017890251";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,362971812058529;0
"10913";"CLI0017847673";"4_PLUS40";"CASADO";"SECUNDARIA";"<600";"MUJER";0,502285691115866;0
"10914";"CLI0070248932";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,204449460627603;0
"10915";"CLI0019249128";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,687583697827681;0
"10916";"CLI0001862524";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"10917";"DR_00043582625";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,556289875840595;0
"10918";"R_10193324521";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,13011454106374;0
"10919";"CLI0032108923";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"10920";"CLI0044811051";"3_30_40";"SOLTERO";"PRIMARIA";"<600";"HOMBRE";0,429350068019565;0
"10921";"CLI0008240221";"4_PLUS40";"CASADO";"SECUNDARIA";"[1000-2000>";"MUJER";0,495478917251248;0
"10922";"CLI0017976473";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"10923";"CLI0047834385";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127700796197785;0
"10924";"CLI0023985676";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";"HOMBRE";0,0796134226998306;0
"10925";"CLI0024006776";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"10926";"CLI0004645275";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"10927";"CLI0044527369";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"10928";"CLI0006272837";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,301787286134449;0
"10929";"CLI0041656416";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,556289875840595;0
"10930";"CLI0043986995";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307472585614991;0
"10931";"CLI0044844496";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"10932";"CLI0047191721";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"10933";"CLI0002795486";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"10934";"CLI0045725102";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"10935";"CLI0048540971";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"MUJER";0,186077881951427;0
"10936";"CLI0029303769";"4_PLUS40";"CASADO";"UNIVERSIDAD";">=2000";"HOMBRE";0,164256226805519;0
"10937";"CLI0025756234";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"10938";"CLI0010593932";"4_PLUS40";"CASADO";"UNIVERSIDAD";">=2000";"MUJER";0,256514211001729;0
"10939";"CLI0007847082";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,0798526835562102;0
"10940";"CLI0016730933";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,306464191915802;0
"10941";"CLI0031468071";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197573387060294;0
"10942";"CLI0032888126";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,132202749453623;0
"10943";"CLI0041177448";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE";0,560004986469388;0
"10944";"CLI0040024656";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"10945";"CLI0042106974";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"10946";"CLI0019213978";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,164704342402016;0
"10947";"CLI0017587016";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"10948";"CLI0041947513";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,301705502412516;0
"10949";"CLI0042272769";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"10950";"CLI0046797390";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"10951";"CLI0006282294";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197573387060294;0
"10952";"CLI0010336816";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";"HOMBRE";0,0796134226998306;0
"10953";"CLI0070075683";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,204449460627603;0
"10954";"CLI0040794331";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,556289875840595;0
"10955";"CLI0029602223";"4_PLUS40";"CASADO";"UNIVERSIDAD";">=2000";"MUJER";0,256514211001729;0
"10956";"CLI0009998887";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"HOMBRE";0,302583193869692;0
"10957";"CLI0041536746";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"10958";"CLI0044793833";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"10959";"CLI0016608395";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127744040952476;0
"10960";"CLI0043750683";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"10961";"CLI0073236088";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,204449460627603;0
"10962";"CLI0020536236";"4_PLUS40";"SOLTERO";"PRIMARIA";">=2000";"MUJER";0,20398262826777;0
"10963";"CLI0041495330";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"10964";"CLI0045477972";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"10965";"CLI0044113991";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,301705502412516;0
"10966";"CLI0040490719";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"10967";"CLI0044861292";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"10968";"CLI0047914488";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"10969";"CLI0033663641";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197573387060294;0
"10970";"CLI0070068955";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";"MUJER";0,205901283261083;0
"10971";"CLI0009956156";"3_30_40";"SOLTERO";"UNIVERSIDAD";">=2000";"MUJER";0,436043823231173;0
"10972";"CLI0040923518";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,556289875840595;0
"10973";"CLI0016704721";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,257136580638721;0
"10974";"CLI0047606950";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";"HOMBRE";0,12869578116953;0
"10975";"CLI0045015377";"3_30_40";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,562999818208214;0
"10976";"CLI0002434974";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,301787286134449;0
"10977";"CLI0018138935";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,566926680557411;0
"10978";"CLI0009395919";"4_PLUS40";"SOLTERO";"SECUNDARIA";">=2000";"MUJER";0,304970946559129;0
"10979";"CLI0018838102";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,253651790432878;0
"10980";"CLI0041196680";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,306464191915802;0
"10981";"CLI0016170606";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"10982";"CLI0002856709";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,253651790432878;0
"10983";"CLI0007570394";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,164704342402016;0
"10984";"CLI0029369441";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197573387060294;0
"10985";"CLI0002859951";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,204512602166266;0
"10986";"DR_00042241594";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"MUJER";0,690810505938472;0
"10987";"CLI0070365442";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,204449460627603;0
"10988";"CLI0000026712";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"10989";"CLI0006166517";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,132202749453623;0
"10990";"CLI0003877900";"3_30_40";"SOLTERO";"UNIVERSIDAD";"<600";"MUJER";0,439037211878052;0
"10991";"CLI0017620412";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"MUJER";0,690810505938472;0
"10992";"CLI0040112615";"3_30_40";"SOLTERO";"PRIMARIA";"[1000-2000>";"HOMBRE";0,42269227790594;0
"10993";"CLI0045303193";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197511856002439;0
"10994";"CLI0040304044";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,427170231874375;0
"10995";"CLI0000953975";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"10996";"CLI0041853896";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,566926680557411;0
"10997";"CLI0043301213";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"10998";"CLI0007955319";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,132202749453623;0
"10999";"CLI0018840143";"4_PLUS40";"CASADO";"SECUNDARIA";"<600";"HOMBRE";0,365032808703345;0
"11000";"CLI0070074668";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127700796197785;0
"11001";"CLI0042960931";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307472585614991;0
"11002";"CLI0009742029";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197573387060294;0
"11003";"R_10200799211";"3_30_40";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,693402455354038;0
"11004";"CLI0047919046";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
